listing_id,property_id,city,state,locality,property_type,bhk,bedrooms,bathrooms,carpet_area_sqft,built_up_area_sqft,super_built_up_sqft,price_per_sqft,total_price_inr,total_price_lakh,furnishing_status,possession_status,floor_number,total_floors,age_of_property_years,facing,amenities_count,amenities,builder_name,transaction_type,listing_date,days_on_market,price_negotiable,loan_available,parking_count,rera_registered,listing_source
RES105961,PROP500243,Vadodara,Gujarat,Zone E,Villa,1,1,2,1431,1646,1789,4221,6000000,60,Semi-Furnished,New Launch,17,26,13,West,3,Power Backup|Jogging Track|Garden,Mahindra Lifespaces,New Property,11-05-2022,369,Yes,Yes,1,Yes,99acres
RES105962,PROP502565,Coimbatore,Tamil Nadu,Zone B,Studio,1,1,2,1508,1734,1885,4424,6700000,67,Semi-Furnished,New Launch,10,16,0,North,8,Gym|Car Parking|Power Backup|Club House|24x7 Security|Children Play Area|Jogging Track|Lift,DLF,New Property,26-03-2023,36,Yes,Yes,1,Yes,Owner
RES105963,PROP501409,Kolkata,West Bengal,Behala,Studio,1,1,2,1408,1619,1760,11131,15700000,157,Semi-Furnished,Under Construction,15,35,14,East,7,Car Parking|Swimming Pool|Jogging Track|24x7 Security|Garden|Club House|Children Play Area,Mahindra Lifespaces,New Property,29-07-2024,23,Yes,Yes,1,Yes,MagicBricks
RES105964,PROP502610,Ahmedabad,Gujarat,Maninagar,Studio,1,1,2,1358,1562,1698,5512,7500000,75,Semi-Furnished,Under Construction,25,28,7,South,7,24x7 Security|Gym|Jogging Track|Club House|Garden|Car Parking|Swimming Pool,Emaar India,New Property,18-01-2024,13,Yes,Yes,1,Yes,Housing.com
RES105965,PROP500040,Hyderabad,Telangana,Kondapur,Apartment,5,5,5,2771,3187,3464,7609,21100000,211,Unfurnished,Under Construction,13,26,18,South,3,Power Backup|Gym|Swimming Pool,Raymond Realty,New Property,16-06-2024,318,No,No,1,Yes,99acres
RES105966,PROP500228,Visakhapatnam,Andhra Pradesh,Zone J,Studio,1,1,2,1495,1719,1869,4218,6300000,63,Furnished,New Launch,26,40,11,South,3,Garden|Power Backup|Lift,DLF,Resale,19-05-2023,357,Yes,Yes,1,Yes,Owner
RES105967,PROP503047,Nagpur,Maharashtra,Zone G,Studio,4,4,5,2320,2668,2900,3767,8700000,87,Furnished,New Launch,2,6,9,South,6,Jogging Track|24x7 Security|Lift|Garden|Power Backup|Gym,Tata Housing,New Property,18-03-2025,284,No,Yes,2,No,MagicBricks
RES105968,PROP503361,Kochi,Kerala,Zone J,Villa,2,2,3,1411,1623,1764,4255,6000000,60,Furnished,Under Construction,4,4,8,North-East,5,Children Play Area|Swimming Pool|Club House|Power Backup|Garden,Kolte Patil,New Property,16-04-2025,100,Yes,Yes,1,Yes,NoBroker
RES105969,PROP504532,Pune,Maharashtra,Kothrud,Penthouse,1,1,2,1273,1464,1591,8270,10500000,105,Furnished,Ready to Move,2,2,5,North-East,7,24x7 Security|Garden|Gym|Power Backup|Swimming Pool|Lift|Club House,Mahindra Lifespaces,New Property,23-08-2023,241,Yes,Yes,1,Yes,Owner
RES105970,PROP501609,Mumbai,Maharashtra,Worli,Builder Floor,2,2,3,1803,2073,2254,20898,37700000,377,Furnished,New Launch,9,14,5,East,7,24x7 Security|Lift|Garden|Car Parking|Swimming Pool|Children Play Area|Jogging Track,Hiranandani,Resale,23-09-2022,15,Yes,Yes,1,Yes,99acres
RES105971,PROP502510,Surat,Gujarat,Katargam,Row House,1,1,2,1773,2039,2216,3893,6900000,69,Furnished,Under Construction,6,30,3,South-West,4,Club House|Children Play Area|Jogging Track|Power Backup,Omaxe,Resale,18-10-2023,169,Yes,Yes,1,No,Housing.com
RES105972,PROP504569,Visakhapatnam,Andhra Pradesh,Zone F,Builder Floor,3,3,4,2005,2306,2506,3948,7900000,79,Unfurnished,Under Construction,19,19,12,North-East,6,Club House|Garden|Car Parking|Swimming Pool|Jogging Track|Children Play Area,Phoenix Mills,New Property,11-10-2025,204,Yes,Yes,2,No,Housing.com
RES105973,PROP504627,Surat,Gujarat,Piplod,Builder Floor,2,2,3,1904,2190,2380,4607,8800000,88,Unfurnished,New Launch,5,6,15,South,5,Power Backup|Gym|Car Parking|Swimming Pool|Club House,Mahindra Lifespaces,Resale,11-05-2023,32,Yes,No,2,No,99acres
RES105974,PROP502506,Jaipur,Rajasthan,Tonk Road,Builder Floor,2,2,3,1567,1802,1959,5088,8000000,80,Semi-Furnished,Ready to Move,1,3,24,North-East,3,Garden|Lift|24x7 Security,Prestige Group,Resale,25-11-2025,257,Yes,No,1,No,MagicBricks
RES105975,PROP503951,Kolkata,West Bengal,Howrah,Row House,3,3,4,2233,2568,2791,8419,18800000,188,Unfurnished,Under Construction,17,26,5,North,4,Jogging Track|Garden|24x7 Security|Lift,Shapoorji Pallonji,Resale,13-04-2023,77,Yes,Yes,1,No,Housing.com
RES105976,PROP505775,Delhi,Delhi,Connaught Place,Row House,1,1,2,1119,1287,1399,9249,10300000,103,Semi-Furnished,Under Construction,1,8,11,North-West,5,Club House|Garden|Power Backup|Jogging Track|Lift,Raymond Realty,Resale,16-03-2025,375,Yes,Yes,1,Yes,NoBroker
RES105977,PROP503431,Ahmedabad,Gujarat,Thaltej,Independent House,2,2,3,1533,1763,1916,3683,5600000,56,Semi-Furnished,Ready to Move,23,28,14,North-East,7,Gym|Power Backup|Lift|Jogging Track|Club House|Car Parking|24x7 Security,Phoenix Mills,Resale,26-02-2025,45,Yes,Yes,1,Yes,NoBroker
RES105978,PROP503948,Patna,Bihar,Zone D,Villa,4,4,5,2666,3066,3332,3644,9700000,97,Furnished,Ready to Move,4,5,2,West,6,Garden|Power Backup|Children Play Area|24x7 Security|Swimming Pool|Jogging Track,Kolte Patil,Resale,04-09-2023,395,Yes,Yes,1,Yes,Housing.com
RES105979,PROP503759,Kochi,Kerala,Zone I,Villa,1,1,2,1131,1301,1414,4149,4700000,47,Semi-Furnished,Under Construction,12,40,1,South-West,6,Children Play Area|24x7 Security|Power Backup|Swimming Pool|Jogging Track|Garden,Omaxe,New Property,04-09-2024,300,Yes,No,2,Yes,NoBroker
RES105980,PROP502508,Bhopal,Madhya Pradesh,Zone F,Builder Floor,3,3,4,2155,2478,2694,4507,9700000,97,Unfurnished,Ready to Move,6,22,16,South-West,6,Swimming Pool|24x7 Security|Garden|Power Backup|Club House|Children Play Area,Tata Housing,New Property,17-03-2025,303,Yes,Yes,1,Yes,MagicBricks
RES105981,PROP502018,Bhopal,Madhya Pradesh,Zone A,Row House,2,2,3,1621,1864,2026,3714,6000000,60,Unfurnished,New Launch,4,5,9,West,6,Garden|24x7 Security|Jogging Track|Club House|Power Backup|Car Parking,Phoenix Mills,New Property,02-11-2023,205,Yes,No,2,Yes,Owner
RES105982,PROP500296,Hyderabad,Telangana,Madhapur,Penthouse,4,4,5,1705,1961,2131,8448,14400000,144,Semi-Furnished,Ready to Move,23,38,0,North,8,Gym|24x7 Security|Garden|Car Parking|Lift|Jogging Track|Swimming Pool|Children Play Area,Phoenix Mills,Resale,05-06-2022,214,Yes,Yes,1,Yes,NoBroker
RES105983,PROP505004,Visakhapatnam,Andhra Pradesh,Zone A,Independent House,5,5,5,2288,2631,2860,3657,8400000,84,Furnished,Ready to Move,1,3,0,South,6,Jogging Track|Gym|Car Parking|Swimming Pool|Power Backup|Club House,DLF,Resale,19-12-2023,296,Yes,Yes,2,Yes,MagicBricks
RES105984,PROP505059,Bangalore,Karnataka,Hebbal,Villa,1,1,2,1111,1278,1389,7508,8300000,83,Semi-Furnished,Ready to Move,7,8,22,East,4,Swimming Pool|24x7 Security|Garden|Car Parking,Emaar India,New Property,27-12-2024,195,Yes,Yes,1,No,NoBroker
RES105985,PROP505580,Visakhapatnam,Andhra Pradesh,Zone F,Apartment,3,3,4,2001,2301,2501,3269,6500000,65,Furnished,Ready to Move,5,26,18,East,6,Car Parking|Children Play Area|Club House|Jogging Track|24x7 Security|Gym,Kolte Patil,Resale,11-03-2025,239,Yes,Yes,2,Yes,Owner
RES105986,PROP500921,Bhopal,Madhya Pradesh,Zone A,Builder Floor,3,3,4,2102,2417,2628,4020,8500000,85,Unfurnished,New Launch,2,6,7,North,4,Children Play Area|Lift|Swimming Pool|Garden,Mahindra Lifespaces,Resale,21-08-2023,339,Yes,Yes,2,Yes,Housing.com
RES105987,PROP501276,Patna,Bihar,Zone E,Penthouse,2,2,3,1430,1644,1788,3996,5700000,57,Unfurnished,New Launch,5,16,21,North-East,3,Power Backup|Jogging Track|Garden,Shapoorji Pallonji,Resale,02-02-2025,127,Yes,Yes,1,Yes,Housing.com
RES105988,PROP501020,Lucknow,Uttar Pradesh,Zone B,Penthouse,2,2,3,1553,1786,1941,4208,6500000,65,Semi-Furnished,Ready to Move,3,32,7,North-West,5,24x7 Security|Power Backup|Club House|Swimming Pool|Car Parking,Kolte Patil,Resale,17-06-2022,148,Yes,Yes,1,Yes,NoBroker
RES105989,PROP505224,Kolkata,West Bengal,Howrah,Apartment,3,3,4,2107,2423,2634,8295,17500000,175,Semi-Furnished,New Launch,10,13,19,West,3,Lift|Children Play Area|Club House,Omaxe,New Property,27-01-2022,255,Yes,Yes,1,Yes,Housing.com
RES105990,PROP502984,Chandigarh,Chandigarh,Zone G,Villa,3,3,4,1977,2274,2471,4433,8800000,88,Unfurnished,Under Construction,10,13,1,South-West,3,Car Parking|Club House|Lift,Sobha Limited,New Property,27-04-2024,211,Yes,Yes,1,No,Owner
RES105991,PROP500858,Mumbai,Maharashtra,Worli,Builder Floor,1,1,2,1613,1855,2016,23871,38500000,385,Semi-Furnished,Ready to Move,12,22,0,South,4,Lift|Garden|24x7 Security|Children Play Area,Kolte Patil,Resale,24-01-2022,65,Yes,Yes,2,Yes,99acres
RES105992,PROP501292,Patna,Bihar,Zone C,Independent House,3,3,4,1821,2094,2276,4232,7700000,77,Semi-Furnished,Ready to Move,6,30,16,South-West,5,Club House|24x7 Security|Lift|Car Parking|Garden,Godrej Properties,Resale,27-01-2023,57,Yes,Yes,1,Yes,NoBroker
RES105993,PROP502877,Delhi,Delhi,Hauz Khas,Independent House,2,2,3,1869,2149,2336,9294,17400000,174,Unfurnished,Under Construction,3,8,0,West,3,Power Backup|Children Play Area|Gym,Omaxe,New Property,06-06-2024,148,Yes,Yes,0,Yes,NoBroker
RES105994,PROP504200,Ahmedabad,Gujarat,SG Highway,Studio,3,3,4,1733,1993,2166,5565,9600000,96,Furnished,Ready to Move,5,21,17,South,6,Jogging Track|24x7 Security|Swimming Pool|Car Parking|Lift|Power Backup,Lodha Group,New Property,23-07-2023,29,Yes,No,1,Yes,MagicBricks
RES105995,PROP500066,Lucknow,Uttar Pradesh,Zone E,Studio,2,2,3,1762,2026,2202,3772,6600000,66,Semi-Furnished,New Launch,7,32,13,North-West,7,Power Backup|Jogging Track|Swimming Pool|Car Parking|Lift|24x7 Security|Club House,Sobha Limited,Resale,16-07-2025,11,Yes,Yes,1,No,NoBroker
RES105996,PROP505464,Surat,Gujarat,Pal,Penthouse,1,1,2,1386,1594,1732,3885,5400000,54,Furnished,Under Construction,1,22,10,South-West,8,Power Backup|Children Play Area|Gym|Car Parking|24x7 Security|Jogging Track|Swimming Pool|Lift,Raymond Realty,New Property,21-04-2023,16,Yes,Yes,0,No,NoBroker
RES105997,PROP502297,Lucknow,Uttar Pradesh,Zone H,Apartment,2,2,3,1474,1695,1842,4179,6200000,62,Unfurnished,New Launch,12,23,17,East,4,Garden|Car Parking|Jogging Track|Club House,Mahindra Lifespaces,New Property,18-04-2024,198,No,Yes,1,Yes,Housing.com
RES105998,PROP502137,Hyderabad,Telangana,Miyapur,Villa,3,3,4,2229,2563,2786,6306,14100000,141,Unfurnished,Under Construction,10,16,0,North-East,3,Club House|Gym|Swimming Pool,Shapoorji Pallonji,New Property,11-03-2022,101,Yes,No,1,Yes,99acres
RES105999,PROP505446,Ahmedabad,Gujarat,Gota,Builder Floor,2,2,3,1271,1462,1589,4094,5200000,52,Furnished,Ready to Move,14,16,6,North,4,Lift|Swimming Pool|Gym|Garden,Mahindra Lifespaces,Resale,13-10-2022,390,No,Yes,2,Yes,NoBroker
RES106000,PROP503265,Visakhapatnam,Andhra Pradesh,Zone B,Studio,3,3,4,2274,2615,2842,3817,8700000,87,Unfurnished,Under Construction,28,28,1,South-East,4,Power Backup|Car Parking|Children Play Area|24x7 Security,Phoenix Mills,Resale,12-06-2023,309,Yes,Yes,1,Yes,Housing.com
RES106001,PROP505247,Coimbatore,Tamil Nadu,Zone B,Penthouse,1,1,2,1439,1655,1799,4136,6000000,60,Semi-Furnished,Ready to Move,21,36,8,North,5,Children Play Area|Power Backup|Club House|Gym|Swimming Pool,Omaxe,Resale,05-05-2025,141,Yes,Yes,1,No,Owner
RES106002,PROP504689,Mumbai,Maharashtra,Lower Parel,Penthouse,1,1,2,1616,1858,2020,20207,32700000,327,Unfurnished,Under Construction,6,6,0,East,6,Children Play Area|Gym|Swimming Pool|24x7 Security|Lift|Club House,Brigade Group,Resale,16-07-2024,217,No,No,2,No,NoBroker
RES106003,PROP502654,Kolkata,West Bengal,Howrah,Row House,1,1,2,1378,1585,1722,9303,12800000,128,Semi-Furnished,New Launch,1,2,0,East,6,Lift|Car Parking|Swimming Pool|Gym|Children Play Area|Garden,Raymond Realty,Resale,08-05-2023,64,Yes,Yes,1,Yes,Owner
RES106004,PROP504331,Chandigarh,Chandigarh,Zone H,Apartment,2,2,3,1774,2040,2218,4244,7500000,75,Furnished,Ready to Move,3,25,20,North-East,8,Jogging Track|Garden|Power Backup|Club House|Swimming Pool|Lift|24x7 Security|Children Play Area,Omaxe,New Property,19-03-2022,96,No,No,1,No,Owner
RES106005,PROP503209,Pune,Maharashtra,Hinjewadi,Studio,2,2,3,1667,1917,2084,6424,10700000,107,Furnished,New Launch,12,14,0,North,3,Power Backup|24x7 Security|Swimming Pool,Godrej Properties,Resale,27-05-2022,367,Yes,Yes,0,Yes,MagicBricks
RES106006,PROP501507,Nagpur,Maharashtra,Zone J,Studio,2,2,3,1663,1912,2079,4034,6700000,67,Furnished,Under Construction,11,37,19,East,3,Children Play Area|Club House|Lift,Prestige Group,Resale,07-01-2024,57,Yes,Yes,1,Yes,MagicBricks
RES106007,PROP501875,Coimbatore,Tamil Nadu,Zone C,Row House,3,3,4,2307,2653,2884,3099,7100000,71,Unfurnished,New Launch,9,33,20,South-West,3,24x7 Security|Club House|Children Play Area,Phoenix Mills,Resale,21-08-2024,17,Yes,Yes,1,No,Housing.com
RES106008,PROP501276,Patna,Bihar,Zone E,Penthouse,2,2,3,1430,1644,1788,3803,5400000,54,Unfurnished,Under Construction,5,16,18,North-East,3,Power Backup|Jogging Track|Garden,Shapoorji Pallonji,New Property,22-09-2022,259,Yes,Yes,0,Yes,Owner
RES106009,PROP500098,Ahmedabad,Gujarat,Chandkheda,Villa,4,4,5,2335,2685,2919,4042,9400000,94,Furnished,Ready to Move,13,32,1,South-West,6,Power Backup|Car Parking|Children Play Area|Gym|Garden|Jogging Track,Lodha Group,New Property,26-08-2022,191,Yes,No,1,No,Housing.com
RES106010,PROP501483,Patna,Bihar,Zone I,Independent House,1,1,2,1021,1174,1276,3506,3600000,36,Furnished,Ready to Move,9,20,6,South,3,Lift|Club House|Gym,Emaar India,Resale,19-12-2023,117,Yes,Yes,2,Yes,Housing.com
RES106011,PROP503302,Vadodara,Gujarat,Zone C,Penthouse,3,3,4,1989,2287,2486,3218,6400000,64,Semi-Furnished,Under Construction,3,10,9,North,7,Power Backup|Club House|Jogging Track|Car Parking|Garden|24x7 Security|Gym,Godrej Properties,Resale,06-03-2024,269,Yes,Yes,0,Yes,NoBroker
RES106012,PROP504049,Coimbatore,Tamil Nadu,Zone D,Builder Floor,5,5,5,2212,2544,2765,3866,8600000,86,Semi-Furnished,New Launch,28,31,13,West,6,Lift|Club House|Car Parking|Swimming Pool|Gym|Jogging Track,Kolte Patil,New Property,06-10-2023,385,Yes,Yes,1,Yes,NoBroker
RES106013,PROP504341,Visakhapatnam,Andhra Pradesh,Zone J,Studio,3,3,4,1799,2069,2249,3855,6900000,69,Unfurnished,Ready to Move,7,38,2,North-East,5,Jogging Track|Power Backup|24x7 Security|Swimming Pool|Garden,Prestige Group,New Property,26-07-2022,278,Yes,Yes,1,Yes,MagicBricks
RES106014,PROP505323,Coimbatore,Tamil Nadu,Zone B,Studio,3,3,4,2014,2316,2518,3377,6800000,68,Furnished,Ready to Move,13,17,6,South-East,8,Jogging Track|Swimming Pool|24x7 Security|Garden|Children Play Area|Power Backup|Club House|Lift,Sobha Limited,New Property,01-09-2025,319,Yes,Yes,1,Yes,99acres
RES106015,PROP504584,Kolkata,West Bengal,New Town,Builder Floor,3,3,4,2054,2362,2568,9103,18700000,187,Semi-Furnished,New Launch,6,34,0,West,8,Jogging Track|Club House|Power Backup|Lift|Car Parking|Gym|Children Play Area|Swimming Pool,Raymond Realty,Resale,13-05-2022,341,Yes,No,1,No,MagicBricks
RES106016,PROP500060,Surat,Gujarat,Bhatar,Builder Floor,4,4,5,1967,2262,2459,3837,7500000,75,Semi-Furnished,Ready to Move,12,14,7,South,6,Swimming Pool|Lift|Garden|Children Play Area|24x7 Security|Car Parking,Sobha Limited,Resale,22-08-2025,50,Yes,Yes,2,Yes,Housing.com
RES106017,PROP501824,Delhi,Delhi,Hauz Khas,Studio,2,2,3,1471,1692,1839,9956,14600000,146,Furnished,Ready to Move,4,7,6,West,4,24x7 Security|Garden|Jogging Track|Children Play Area,Hiranandani,New Property,01-01-2022,367,Yes,No,1,Yes,NoBroker
RES106018,PROP505338,Patna,Bihar,Zone I,Row House,2,2,3,1406,1617,1758,3954,5600000,56,Unfurnished,Ready to Move,1,2,13,North-East,6,Children Play Area|Swimming Pool|Gym|Club House|Lift|Garden,Sobha Limited,Resale,29-03-2024,170,No,Yes,1,Yes,Owner
RES106019,PROP502434,Visakhapatnam,Andhra Pradesh,Zone F,Penthouse,1,1,2,1380,1587,1725,3472,4800000,48,Unfurnished,New Launch,6,30,16,South-East,7,Power Backup|Car Parking|Club House|24x7 Security|Gym|Jogging Track|Children Play Area,Kolte Patil,New Property,05-10-2023,138,No,No,1,Yes,Housing.com
RES106020,PROP505817,Chandigarh,Chandigarh,Zone F,Independent House,3,3,4,2281,2623,2851,4421,10100000,101,Semi-Furnished,Under Construction,4,31,18,East,3,Car Parking|Garden|Power Backup,Prestige Group,Resale,29-03-2024,24,Yes,Yes,0,No,Housing.com
RES106021,PROP505398,Pune,Maharashtra,Undri,Builder Floor,3,3,4,2044,2351,2555,9718,19900000,199,Semi-Furnished,Ready to Move,5,34,10,East,3,Club House|Jogging Track|Car Parking,Prestige Group,New Property,29-11-2024,375,No,No,2,No,MagicBricks
RES106022,PROP501455,Coimbatore,Tamil Nadu,Zone F,Row House,5,5,5,2606,2997,3258,3422,8900000,89,Unfurnished,Under Construction,17,20,7,West,7,Children Play Area|Power Backup|Car Parking|Jogging Track|Swimming Pool|24x7 Security|Garden,Emaar India,New Property,16-11-2023,157,No,Yes,1,Yes,NoBroker
RES106023,PROP504470,Nagpur,Maharashtra,Zone G,Penthouse,4,4,5,2274,2615,2842,4259,9700000,97,Semi-Furnished,Ready to Move,1,6,15,South-East,6,Children Play Area|Lift|Garden|Gym|Car Parking|Club House,Kolte Patil,New Property,30-12-2024,311,Yes,Yes,2,Yes,NoBroker
RES106024,PROP505358,Jaipur,Rajasthan,C Scheme,Row House,5,5,5,2433,2798,3041,5514,13400000,134,Furnished,Under Construction,1,3,19,North,8,Car Parking|Garden|Jogging Track|Power Backup|Club House|Swimming Pool|Gym|24x7 Security,Emaar India,New Property,02-10-2023,314,Yes,No,1,Yes,Housing.com
RES106025,PROP502587,Coimbatore,Tamil Nadu,Zone I,Penthouse,3,3,4,1901,2186,2376,4385,8300000,83,Semi-Furnished,Under Construction,21,23,22,East,8,Jogging Track|Gym|Lift|Power Backup|Club House|24x7 Security|Car Parking|Garden,Lodha Group,New Property,15-11-2022,320,Yes,No,0,No,Owner
RES106026,PROP504891,Patna,Bihar,Zone F,Row House,3,3,4,2124,2443,2655,3498,7400000,74,Furnished,Ready to Move,6,6,20,East,5,Jogging Track|Power Backup|Children Play Area|Lift|Car Parking,Emaar India,Resale,27-02-2022,227,Yes,No,0,Yes,Owner
RES106027,PROP505789,Delhi,Delhi,Connaught Place,Studio,1,1,2,1581,1818,1976,6412,10100000,101,Furnished,New Launch,22,26,13,South-West,7,Power Backup|Children Play Area|24x7 Security|Jogging Track|Car Parking|Garden|Club House,Sobha Limited,New Property,30-03-2022,289,Yes,No,2,Yes,Owner
RES106028,PROP502539,Pune,Maharashtra,Hadapsar,Penthouse,2,2,3,1702,1957,2128,9562,16300000,163,Unfurnished,Ready to Move,18,40,4,West,5,Swimming Pool|Power Backup|24x7 Security|Children Play Area|Jogging Track,Raymond Realty,Resale,30-04-2025,39,Yes,No,0,No,99acres
RES106029,PROP503494,Ahmedabad,Gujarat,Satellite,Penthouse,2,2,3,1891,2175,2364,4856,9200000,92,Furnished,New Launch,13,18,21,South,7,24x7 Security|Children Play Area|Gym|Jogging Track|Car Parking|Club House|Garden,Kolte Patil,New Property,20-09-2024,133,No,Yes,1,Yes,99acres
RES106030,PROP504582,Indore,Madhya Pradesh,Zone C,Builder Floor,2,2,3,1816,2088,2270,4374,7900000,79,Semi-Furnished,New Launch,10,32,18,South,4,Power Backup|24x7 Security|Club House|Lift,Tata Housing,Resale,02-09-2025,385,Yes,Yes,2,No,Owner
RES106031,PROP504518,Delhi,Delhi,Hauz Khas,Builder Floor,1,1,2,1674,1925,2092,9162,15300000,153,Unfurnished,New Launch,8,25,20,West,6,Garden|Power Backup|Swimming Pool|Children Play Area|Car Parking|Lift,Omaxe,New Property,25-04-2024,11,Yes,Yes,1,No,Housing.com
RES106032,PROP505348,Patna,Bihar,Zone J,Builder Floor,3,3,4,2415,2777,3019,3508,8500000,85,Furnished,New Launch,8,17,6,South,8,Swimming Pool|Jogging Track|Club House|Car Parking|Gym|Lift|Garden|Children Play Area,Prestige Group,Resale,14-11-2024,29,Yes,Yes,1,Yes,NoBroker
RES106033,PROP502618,Jaipur,Rajasthan,C Scheme,Apartment,2,2,3,1797,2067,2246,4399,7900000,79,Unfurnished,Under Construction,7,11,18,North-East,7,Swimming Pool|Power Backup|Garden|Children Play Area|Car Parking|24x7 Security|Club House,Omaxe,New Property,05-10-2024,109,No,No,0,Yes,NoBroker
RES106034,PROP504898,Indore,Madhya Pradesh,Zone B,Studio,5,5,5,2594,2983,3242,4194,10900000,109,Unfurnished,New Launch,14,24,0,North,7,Club House|Power Backup|Garden|24x7 Security|Children Play Area|Swimming Pool|Car Parking,Tata Housing,Resale,11-05-2023,82,No,No,1,No,NoBroker
RES106035,PROP505056,Coimbatore,Tamil Nadu,Zone I,Independent House,2,2,3,1929,2218,2411,3957,7600000,76,Unfurnished,Under Construction,20,34,12,East,4,Lift|Gym|Power Backup|Garden,Hiranandani,New Property,15-01-2025,297,Yes,Yes,1,Yes,Housing.com
RES106036,PROP503986,Pune,Maharashtra,Kharadi,Studio,3,3,4,1967,2262,2459,10504,20700000,207,Semi-Furnished,Under Construction,1,2,10,North-East,5,24x7 Security|Garden|Gym|Swimming Pool|Lift,DLF,New Property,27-04-2023,199,No,Yes,1,Yes,Owner
RES106037,PROP502665,Mumbai,Maharashtra,Borivali,Villa,2,2,3,1536,1766,1920,22106,34000000,340,Unfurnished,New Launch,6,19,4,South-East,7,Power Backup|24x7 Security|Lift|Gym|Garden|Car Parking|Children Play Area,Shapoorji Pallonji,Resale,15-08-2024,117,No,No,0,Yes,NoBroker
RES106038,PROP504480,Surat,Gujarat,Dindoli,Apartment,2,2,3,1887,2170,2359,4976,9400000,94,Semi-Furnished,Ready to Move,29,37,16,West,3,Lift|Car Parking|Children Play Area,Phoenix Mills,Resale,20-06-2025,147,Yes,Yes,0,No,99acres
RES106039,PROP502400,Kolkata,West Bengal,Rajarhat,Studio,2,2,3,1721,1979,2151,8838,15200000,152,Semi-Furnished,New Launch,4,33,14,South-East,6,Gym|Jogging Track|Swimming Pool|Garden|Power Backup|24x7 Security,Raymond Realty,New Property,28-12-2022,293,Yes,Yes,0,No,99acres
RES106040,PROP501326,Lucknow,Uttar Pradesh,Zone F,Independent House,3,3,4,2033,2338,2541,4549,9200000,92,Semi-Furnished,Ready to Move,1,10,24,North-East,5,Jogging Track|Car Parking|Power Backup|24x7 Security|Swimming Pool,Sobha Limited,Resale,23-01-2024,300,Yes,No,0,Yes,Owner
