rental_id,property_id,city,state,locality,property_type,bhk,bedrooms,bathrooms,carpet_area_sqft,built_up_area_sqft,monthly_rent_inr,security_deposit_inr,deposit_months,maintenance_charges,total_monthly_cost,rent_per_sqft,furnishing_status,available_from,preferred_tenant,non_veg_allowed,pets_allowed,floor_number,total_floors,facing,parking,amenities_count,listing_date,broker_required,brokerage_percent,annual_rent_inr,listing_source
RNT204000,PROP503395,Pune,Maharashtra,Kothrud,Row House,3,3,4,2126,2445,25000,50000,2,3500,28500,11.76,Furnished,22-02-2024,Bachelors,Yes,No,9,10,North,Yes,7,16-04-2023,Yes,1,300000,Housing.com
RNT204001,PROP504018,Kochi,Kerala,Zone I,Apartment,3,3,4,1956,2249,13000,26000,2,3000,16000,6.65,Semi-Furnished,01-02-2025,Working Professionals,Yes,No,3,9,North-West,No,5,20-05-2023,No,2,156000,NoBroker
RNT204002,PROP501298,Bhopal,Madhya Pradesh,Zone I,Apartment,1,1,2,1572,1808,9000,27000,3,2000,11000,5.73,Semi-Furnished,16-03-2024,Family,Yes,No,3,35,South-West,Yes,8,02-11-2025,Yes,0,108000,Housing.com
RNT204003,PROP500055,Surat,Gujarat,Katargam,Row House,1,1,2,1454,1672,11500,57500,5,0,11500,7.91,Furnished,02-01-2024,Family,No,Yes,6,12,North-East,Yes,8,03-09-2025,No,0.5,138000,MagicBricks
RNT204004,PROP501139,Bhopal,Madhya Pradesh,Zone J,Studio,2,2,3,1892,2176,8000,40000,5,2000,10000,4.23,Semi-Furnished,13-04-2025,Any,Yes,Yes,6,10,North,Yes,8,05-09-2024,No,2,96000,NoBroker
RNT204005,PROP501006,Lucknow,Uttar Pradesh,Zone H,Studio,2,2,3,1687,1940,12500,75000,6,3500,16000,7.41,Semi-Furnished,12-06-2025,Bachelors,No,Yes,1,26,South,Yes,8,22-04-2024,No,0,150000,MagicBricks
RNT204006,PROP501340,Kolkata,West Bengal,Dumdum,Apartment,5,5,5,2662,3061,26500,79500,3,0,26500,9.95,Semi-Furnished,11-08-2025,Working Professionals,No,No,5,13,South,No,7,05-02-2025,No,2,318000,Housing.com
RNT204007,PROP504991,Lucknow,Uttar Pradesh,Zone B,Independent House,5,5,5,2468,2838,21500,107500,5,2500,24000,8.71,Furnished,10-12-2025,Family,Yes,Yes,13,16,South-East,No,4,29-06-2024,No,1,258000,NoBroker
RNT204008,PROP504337,Kochi,Kerala,Zone E,Apartment,1,1,2,1601,1841,7500,22500,3,2500,10000,4.68,Furnished,30-09-2024,Family,Yes,Yes,9,20,East,No,5,12-04-2023,Yes,2,90000,NoBroker
RNT204009,PROP500744,Delhi,Delhi,Rohini,Apartment,2,2,3,1826,2100,32000,320000,10,3500,35500,17.52,Unfurnished,21-07-2024,Family,Yes,No,8,24,North-West,Yes,7,23-06-2025,No,0,384000,Owner
RNT204010,PROP500959,Visakhapatnam,Andhra Pradesh,Zone J,Apartment,4,4,5,2593,2982,11000,22000,2,3500,14500,4.24,Semi-Furnished,21-08-2024,Working Professionals,Yes,Yes,2,5,North,No,4,04-10-2024,Yes,2,132000,MagicBricks
RNT204011,PROP503586,Bangalore,Karnataka,Sarjapur,Studio,3,3,4,1648,1895,28000,56000,2,3500,31500,16.99,Unfurnished,22-04-2025,Working Professionals,Yes,No,26,37,East,Yes,8,25-12-2024,No,1,336000,Housing.com
RNT204012,PROP505171,Surat,Gujarat,Adajan,Studio,5,5,5,2839,3265,22000,66000,3,3500,25500,7.75,Unfurnished,29-08-2024,Family,Yes,Yes,19,35,South,Yes,8,15-03-2025,No,0,264000,MagicBricks
RNT204013,PROP503504,Bangalore,Karnataka,Whitefield,Row House,5,5,5,2254,2592,49000,294000,6,3000,52000,21.74,Semi-Furnished,23-04-2025,Any,Yes,No,22,28,South-West,Yes,7,15-05-2025,No,0.5,588000,NoBroker
RNT204014,PROP501962,Bhopal,Madhya Pradesh,Zone A,Builder Floor,2,2,3,1353,1556,12500,37500,3,1500,14000,9.24,Semi-Furnished,05-05-2024,Bachelors,Yes,No,22,32,West,Yes,5,14-07-2025,Yes,0.5,150000,MagicBricks
RNT204015,PROP505500,Ahmedabad,Gujarat,Thaltej,Studio,2,2,3,1760,2024,16000,32000,2,1500,17500,9.09,Furnished,08-04-2024,Family,No,Yes,5,13,South-West,Yes,4,13-08-2024,Yes,0.5,192000,NoBroker
RNT204016,PROP500961,Chennai,Tamil Nadu,T Nagar,Villa,1,1,2,1369,1574,19000,190000,10,0,19000,13.88,Furnished,30-11-2025,Family,Yes,No,8,18,East,Yes,3,04-02-2023,Yes,0,228000,99acres
RNT204017,PROP503291,Kochi,Kerala,Zone B,Builder Floor,2,2,3,1585,1823,9500,28500,3,0,9500,5.99,Semi-Furnished,30-07-2025,Working Professionals,Yes,No,1,18,West,Yes,5,29-11-2025,Yes,1,114000,Owner
RNT204018,PROP502403,Bhopal,Madhya Pradesh,Zone J,Penthouse,4,4,5,2093,2407,16500,99000,6,1500,18000,7.88,Unfurnished,24-12-2025,Bachelors,Yes,Yes,37,39,North,No,5,10-12-2024,No,2,198000,99acres
RNT204019,PROP505102,Delhi,Delhi,Vasant Kunj,Penthouse,2,2,3,1595,1834,32000,320000,10,2000,34000,20.06,Furnished,25-05-2025,Family,Yes,No,2,32,North,Yes,6,12-12-2024,No,0,384000,99acres
RNT204020,PROP500365,Lucknow,Uttar Pradesh,Zone I,Apartment,2,2,3,1587,1825,13000,65000,5,2000,15000,8.19,Furnished,14-09-2025,Bachelors,Yes,No,9,32,North-West,Yes,7,02-01-2023,No,2,156000,Housing.com
RNT204021,PROP500628,Chennai,Tamil Nadu,Sholinganallur,Apartment,2,2,3,1440,1656,21500,64500,3,3000,24500,14.93,Unfurnished,23-09-2025,Any,Yes,No,2,4,North-East,Yes,3,18-07-2025,No,0,258000,NoBroker
RNT204022,PROP501847,Jaipur,Rajasthan,Pratap Nagar,Apartment,2,2,3,1825,2099,15000,150000,10,3500,18500,8.22,Unfurnished,01-10-2025,Family,Yes,No,11,26,South,No,8,21-05-2024,No,0.5,180000,MagicBricks
RNT204023,PROP501337,Surat,Gujarat,Pal,Row House,1,1,2,1518,1746,7000,42000,6,3000,10000,4.61,Semi-Furnished,18-01-2025,Family,Yes,Yes,5,13,East,No,3,11-09-2025,Yes,2,84000,NoBroker
RNT204024,PROP505394,Ahmedabad,Gujarat,Satellite,Studio,2,2,3,1696,1950,13500,81000,6,2000,15500,7.96,Semi-Furnished,13-09-2024,Any,No,No,6,7,North-West,No,5,25-02-2024,Yes,0.5,162000,Housing.com
RNT204025,PROP504753,Lucknow,Uttar Pradesh,Zone H,Independent House,2,2,3,1545,1777,10000,100000,10,0,10000,6.47,Furnished,18-01-2025,Bachelors,Yes,Yes,1,26,South,Yes,4,20-11-2025,Yes,2,120000,Housing.com
RNT204026,PROP501539,Hyderabad,Telangana,Manikonda,Row House,2,2,3,1610,1851,16000,80000,5,3000,19000,9.94,Semi-Furnished,10-05-2024,Any,Yes,No,1,7,South-East,Yes,7,28-07-2025,Yes,0.5,192000,MagicBricks
RNT204027,PROP500400,Visakhapatnam,Andhra Pradesh,Zone C,Apartment,2,2,3,1695,1949,14500,29000,2,1500,16000,8.55,Furnished,16-10-2024,Bachelors,Yes,No,6,6,North-West,Yes,5,23-09-2024,Yes,0.5,174000,NoBroker
RNT204028,PROP504996,Bangalore,Karnataka,Marathahalli,Apartment,3,3,4,2229,2563,28500,171000,6,2500,31000,12.79,Semi-Furnished,05-07-2025,Working Professionals,Yes,No,3,6,North-East,Yes,4,17-01-2025,Yes,1,342000,99acres
RNT204029,PROP505184,Chandigarh,Chandigarh,Zone J,Independent House,3,3,4,1728,1987,11000,55000,5,3500,14500,6.37,Semi-Furnished,17-09-2025,Any,Yes,No,22,37,East,Yes,6,03-08-2025,No,2,132000,MagicBricks
RNT204030,PROP500945,Patna,Bihar,Zone B,Penthouse,2,2,3,1970,2266,13000,26000,2,0,13000,6.6,Furnished,11-07-2024,Family,No,No,15,22,North-West,Yes,6,06-09-2023,Yes,0,156000,99acres
RNT204031,PROP504239,Delhi,Delhi,Connaught Place,Apartment,3,3,4,1901,2186,29000,58000,2,2000,31000,15.26,Furnished,26-03-2025,Bachelors,No,Yes,3,26,South-East,Yes,4,20-05-2024,No,1,348000,Housing.com
RNT204032,PROP505164,Vadodara,Gujarat,Zone A,Penthouse,4,4,5,2481,2853,17500,52500,3,2000,19500,7.05,Semi-Furnished,03-11-2025,Working Professionals,Yes,Yes,4,6,North-West,Yes,7,03-05-2023,No,0,210000,Owner
RNT204033,PROP501104,Lucknow,Uttar Pradesh,Zone G,Builder Floor,1,1,2,1311,1508,7000,42000,6,1500,8500,5.34,Unfurnished,24-07-2025,Any,Yes,No,7,10,South,Yes,3,24-05-2024,Yes,0.5,84000,99acres
RNT204034,PROP504494,Hyderabad,Telangana,Miyapur,Studio,1,1,2,1411,1623,14000,140000,10,1500,15500,9.92,Unfurnished,14-09-2025,Working Professionals,No,No,5,22,East,Yes,3,11-05-2024,No,2,168000,99acres
RNT204035,PROP505608,Chennai,Tamil Nadu,Porur,Independent House,3,3,4,1820,2093,29500,147500,5,1500,31000,16.21,Furnished,09-04-2025,Working Professionals,Yes,No,7,30,West,No,5,14-02-2024,No,0,354000,NoBroker
RNT204036,PROP503842,Vadodara,Gujarat,Zone B,Builder Floor,5,5,5,2443,2809,23500,47000,2,3500,27000,9.62,Semi-Furnished,25-11-2024,Any,No,Yes,2,12,North,Yes,7,31-08-2025,No,1,282000,Housing.com
RNT204037,PROP505165,Mumbai,Maharashtra,Thane,Independent House,5,5,5,2205,2536,98000,196000,2,2000,100000,44.44,Furnished,11-07-2024,Bachelors,No,Yes,9,14,South-East,Yes,4,22-09-2023,No,2,1176000,MagicBricks
RNT204038,PROP500477,Nagpur,Maharashtra,Zone H,Villa,2,2,3,1896,2180,11000,22000,2,2000,13000,5.8,Unfurnished,17-09-2025,Any,Yes,No,1,12,North-East,No,4,20-03-2023,Yes,1,132000,Housing.com
RNT204039,PROP505343,Indore,Madhya Pradesh,Zone C,Independent House,2,2,3,1804,2075,15500,31000,2,1500,17000,8.59,Semi-Furnished,20-12-2025,Working Professionals,Yes,No,26,30,South-West,Yes,7,13-03-2023,No,0.5,186000,NoBroker
RNT204040,PROP502365,Chennai,Tamil Nadu,Chromepet,Independent House,3,3,4,1904,2190,29000,87000,3,3500,32500,15.23,Semi-Furnished,14-06-2024,Working Professionals,Yes,No,38,38,North-East,Yes,4,18-05-2025,No,2,348000,NoBroker
RNT204041,PROP504642,Bangalore,Karnataka,Indiranagar,Penthouse,2,2,3,1753,2016,16000,32000,2,2000,18000,9.13,Unfurnished,09-02-2024,Bachelors,Yes,No,4,13,North-East,Yes,6,17-02-2025,Yes,1,192000,Housing.com
RNT204042,PROP503435,Hyderabad,Telangana,Jubilee Hills,Builder Floor,3,3,4,2085,2398,29500,59000,2,3500,33000,14.15,Furnished,15-06-2024,Any,No,No,1,11,South-West,No,5,28-12-2024,Yes,0.5,354000,Housing.com
RNT204043,PROP501835,Jaipur,Rajasthan,Sanganer,Villa,4,4,5,2178,2505,12500,25000,2,2000,14500,5.74,Furnished,17-08-2025,Family,No,Yes,11,23,South,Yes,5,28-10-2025,Yes,1,150000,MagicBricks
RNT204044,PROP501651,Nagpur,Maharashtra,Zone E,Villa,5,5,5,2834,3259,15500,93000,6,3500,19000,5.47,Furnished,15-04-2025,Family,Yes,No,3,7,South,Yes,6,30-03-2023,Yes,2,186000,MagicBricks
RNT204045,PROP502986,Bhopal,Madhya Pradesh,Zone F,Builder Floor,1,1,2,1577,1814,10000,100000,10,2000,12000,6.34,Furnished,08-12-2025,Bachelors,Yes,No,8,10,North-East,No,3,15-11-2023,Yes,1,120000,Housing.com
RNT204046,PROP505294,Mumbai,Maharashtra,Thane,Builder Floor,4,4,5,2279,2621,83000,249000,3,1500,84500,36.42,Unfurnished,26-03-2024,Any,Yes,Yes,30,30,North-East,No,8,02-07-2024,No,0,996000,Housing.com
RNT204047,PROP502967,Visakhapatnam,Andhra Pradesh,Zone H,Apartment,3,3,4,1595,1834,18000,90000,5,2500,20500,11.29,Unfurnished,21-04-2024,Working Professionals,Yes,No,16,18,North-West,Yes,3,29-04-2025,No,0.5,216000,NoBroker
RNT204048,PROP502689,Kolkata,West Bengal,New Town,Builder Floor,2,2,3,1823,2096,18500,92500,5,2500,21000,10.15,Semi-Furnished,28-10-2025,Any,No,No,3,17,North,No,4,07-09-2023,No,0,222000,Housing.com
RNT204049,PROP505945,Lucknow,Uttar Pradesh,Zone B,Apartment,3,3,4,2161,2485,15000,150000,10,2000,17000,6.94,Unfurnished,27-07-2024,Family,Yes,Yes,10,28,South-West,Yes,4,24-11-2024,Yes,1,180000,MagicBricks
RNT204050,PROP502635,Visakhapatnam,Andhra Pradesh,Zone E,Villa,4,4,5,2211,2543,17000,34000,2,2500,19500,7.69,Furnished,08-11-2025,Working Professionals,Yes,Yes,24,24,South,Yes,3,21-05-2024,No,2,204000,NoBroker
RNT204051,PROP501854,Lucknow,Uttar Pradesh,Zone F,Studio,3,3,4,1983,2280,13000,26000,2,0,13000,6.56,Furnished,03-07-2025,Any,Yes,Yes,9,20,North-West,No,8,21-03-2024,Yes,0,156000,Housing.com
RNT204052,PROP502375,Chandigarh,Chandigarh,Zone J,Villa,3,3,4,1872,2153,13500,81000,6,2000,15500,7.21,Semi-Furnished,01-01-2025,Family,No,No,11,14,South-East,Yes,7,02-03-2023,Yes,0.5,162000,NoBroker
RNT204053,PROP505148,Surat,Gujarat,Udhna,Apartment,1,1,2,1194,1373,9500,47500,5,3500,13000,7.96,Unfurnished,13-09-2024,Working Professionals,No,Yes,5,20,North,No,5,05-10-2024,No,0,114000,Housing.com
RNT204054,PROP502245,Visakhapatnam,Andhra Pradesh,Zone J,Villa,3,3,4,1725,1984,12500,37500,3,2000,14500,7.25,Furnished,16-03-2025,Working Professionals,No,Yes,17,40,South,Yes,7,19-11-2025,No,2,150000,99acres
RNT204055,PROP500329,Bhopal,Madhya Pradesh,Zone I,Independent House,4,4,5,2259,2598,20000,200000,10,1500,21500,8.85,Semi-Furnished,18-03-2024,Any,Yes,Yes,13,33,North-West,Yes,5,01-02-2024,Yes,0.5,240000,NoBroker
RNT204056,PROP504391,Nagpur,Maharashtra,Zone I,Apartment,3,3,4,1455,1673,18500,111000,6,2500,21000,12.71,Furnished,05-04-2025,Working Professionals,No,Yes,11,20,South-West,Yes,6,24-09-2024,Yes,2,222000,NoBroker
RNT204057,PROP502258,Patna,Bihar,Zone C,Builder Floor,1,1,2,1381,1588,13500,40500,3,1500,15000,9.78,Unfurnished,26-03-2025,Any,Yes,No,1,2,South-East,Yes,3,03-04-2023,No,0.5,162000,Owner
RNT204058,PROP505821,Nagpur,Maharashtra,Zone H,Row House,3,3,4,2225,2559,15000,150000,10,1500,16500,6.74,Semi-Furnished,20-03-2024,Working Professionals,Yes,No,16,23,South-West,Yes,8,31-03-2023,No,0,180000,NoBroker
RNT204059,PROP502089,Bhopal,Madhya Pradesh,Zone A,Studio,1,1,2,1305,1501,6500,13000,2,3500,10000,4.98,Unfurnished,10-08-2024,Family,Yes,Yes,10,11,South-West,Yes,4,31-01-2024,Yes,0,78000,Housing.com
RNT204060,PROP502111,Visakhapatnam,Andhra Pradesh,Zone D,Independent House,3,3,4,1968,2263,15500,31000,2,3000,18500,7.88,Furnished,21-09-2024,Any,No,No,17,17,North,Yes,5,28-11-2024,No,1,186000,99acres
RNT204061,PROP504586,Kolkata,West Bengal,Alipore,Penthouse,1,1,2,1553,1786,16500,49500,3,3500,20000,10.62,Furnished,28-02-2024,Working Professionals,Yes,No,12,40,South-West,Yes,6,17-09-2023,Yes,0,198000,99acres
RNT204062,PROP500886,Jaipur,Rajasthan,Tonk Road,Apartment,3,3,4,1891,2175,13500,67500,5,0,13500,7.14,Semi-Furnished,29-01-2024,Any,No,No,19,33,West,No,8,25-05-2024,No,2,162000,99acres
RNT204063,PROP501250,Bangalore,Karnataka,Bellandur,Independent House,2,2,3,2028,2332,22000,220000,10,1500,23500,10.85,Semi-Furnished,16-02-2024,Bachelors,No,No,27,28,North,Yes,6,21-12-2025,No,2,264000,NoBroker
RNT204064,PROP503236,Ahmedabad,Gujarat,Maninagar,Row House,1,1,2,1136,1306,14000,140000,10,2000,16000,12.32,Furnished,12-06-2024,Working Professionals,No,Yes,3,10,North,Yes,6,12-11-2024,No,0,168000,Owner
RNT204065,PROP503281,Indore,Madhya Pradesh,Zone J,Row House,1,1,2,1282,1474,9500,57000,6,3500,13000,7.41,Unfurnished,24-01-2024,Working Professionals,Yes,No,25,40,East,Yes,7,17-04-2023,No,1,114000,MagicBricks
RNT204066,PROP503484,Mumbai,Maharashtra,Bandra,Villa,1,1,2,1486,1709,52500,157500,3,0,52500,35.33,Unfurnished,09-04-2024,Bachelors,Yes,Yes,11,28,North-West,Yes,4,27-11-2023,No,0,630000,NoBroker
RNT204067,PROP503498,Vadodara,Gujarat,Zone D,Penthouse,1,1,2,1361,1565,9500,28500,3,0,9500,6.98,Semi-Furnished,05-03-2024,Working Professionals,No,No,25,36,South-East,Yes,7,24-01-2024,Yes,0.5,114000,MagicBricks
RNT204068,PROP502672,Nagpur,Maharashtra,Zone G,Independent House,3,3,4,2100,2415,11000,110000,10,3000,14000,5.24,Semi-Furnished,24-06-2024,Bachelors,No,Yes,25,29,North,Yes,4,16-11-2024,No,2,132000,Housing.com
RNT204069,PROP505183,Indore,Madhya Pradesh,Zone F,Apartment,2,2,3,1499,1724,8500,25500,3,1500,10000,5.67,Unfurnished,30-01-2025,Bachelors,Yes,Yes,3,6,North,No,3,06-05-2023,Yes,0,102000,MagicBricks
RNT204070,PROP502264,Visakhapatnam,Andhra Pradesh,Zone E,Builder Floor,2,2,3,2122,2440,14000,28000,2,2500,16500,6.6,Furnished,24-06-2024,Bachelors,Yes,No,9,28,North,Yes,6,20-07-2024,No,0,168000,99acres
RNT204071,PROP502847,Ahmedabad,Gujarat,Chandkheda,Studio,3,3,4,2018,2321,19000,190000,10,1500,20500,9.42,Furnished,19-10-2025,Family,Yes,No,14,29,West,Yes,7,15-12-2025,No,1,228000,99acres
RNT204072,PROP502623,Ahmedabad,Gujarat,Chandkheda,Independent House,5,5,5,2659,3058,24000,120000,5,3000,27000,9.03,Semi-Furnished,03-05-2025,Working Professionals,No,No,6,7,North-East,Yes,8,12-07-2023,No,0,288000,Owner
RNT204073,PROP502139,Surat,Gujarat,Althan,Studio,1,1,2,1285,1478,15000,150000,10,0,15000,11.67,Semi-Furnished,02-05-2024,Family,Yes,No,5,7,West,Yes,4,13-11-2024,Yes,2,180000,Owner
RNT204074,PROP505134,Ahmedabad,Gujarat,Thaltej,Villa,2,2,3,1750,2012,19500,117000,6,0,19500,11.14,Furnished,21-07-2024,Bachelors,Yes,Yes,19,27,North,Yes,8,13-06-2023,No,0,234000,99acres
RNT204075,PROP505521,Kolkata,West Bengal,Park Street,Apartment,1,1,2,1611,1853,15000,150000,10,0,15000,9.31,Semi-Furnished,25-11-2025,Any,Yes,No,2,27,South,Yes,8,13-01-2025,Yes,1,180000,99acres
RNT204076,PROP502103,Chennai,Tamil Nadu,Velachery,Independent House,3,3,4,1997,2297,22500,112500,5,0,22500,11.27,Unfurnished,02-07-2024,Bachelors,Yes,Yes,11,17,West,No,3,31-12-2023,No,0,270000,MagicBricks
RNT204077,PROP503388,Vadodara,Gujarat,Zone E,Builder Floor,3,3,4,1916,2203,13500,67500,5,3000,16500,7.05,Semi-Furnished,13-12-2024,Working Professionals,No,No,13,17,North,Yes,4,22-12-2025,Yes,0,162000,NoBroker
RNT204078,PROP505593,Surat,Gujarat,Althan,Penthouse,3,3,4,2359,2713,15000,45000,3,3000,18000,6.36,Furnished,01-05-2024,Family,No,No,4,4,South-West,Yes,6,05-01-2023,Yes,1,180000,MagicBricks
RNT204079,PROP502592,Lucknow,Uttar Pradesh,Zone H,Apartment,3,3,4,1833,2108,16000,96000,6,0,16000,8.73,Semi-Furnished,17-09-2025,Bachelors,Yes,Yes,2,2,South-West,Yes,5,12-05-2024,Yes,0.5,192000,NoBroker
RNT204080,PROP505041,Chandigarh,Chandigarh,Zone F,Villa,1,1,2,1517,1745,9000,90000,10,0,9000,5.93,Semi-Furnished,11-03-2025,Family,Yes,No,2,22,South-West,No,8,28-08-2025,Yes,2,108000,Housing.com
RNT204081,PROP503113,Jaipur,Rajasthan,Pratap Nagar,Builder Floor,3,3,4,1771,2037,14500,72500,5,3000,17500,8.19,Furnished,04-04-2024,Any,No,No,18,39,West,Yes,3,01-06-2023,Yes,0.5,174000,MagicBricks
RNT204082,PROP503751,Patna,Bihar,Zone D,Villa,3,3,4,2031,2336,13500,135000,10,1500,15000,6.65,Semi-Furnished,09-05-2024,Working Professionals,Yes,Yes,11,19,South-West,Yes,6,27-01-2025,No,0,162000,Housing.com
RNT204083,PROP500677,Chennai,Tamil Nadu,Ambattur,Apartment,3,3,4,1787,2055,26000,260000,10,3000,29000,14.55,Furnished,28-12-2025,Working Professionals,No,Yes,1,25,West,No,8,28-12-2025,Yes,2,312000,Owner
RNT204084,PROP504756,Bhopal,Madhya Pradesh,Zone I,Row House,1,1,2,1504,1730,10500,63000,6,2500,13000,6.98,Semi-Furnished,04-11-2024,Family,No,No,17,40,South-East,Yes,5,17-05-2023,Yes,0,126000,MagicBricks
RNT204085,PROP503665,Visakhapatnam,Andhra Pradesh,Zone C,Penthouse,4,4,5,2280,2622,18500,111000,6,3500,22000,8.11,Semi-Furnished,17-12-2024,Any,Yes,No,1,2,North-East,No,3,17-01-2025,Yes,0,222000,99acres
RNT204086,PROP501432,Kolkata,West Bengal,Howrah,Studio,2,2,3,1234,1419,18500,111000,6,3000,21500,14.99,Unfurnished,13-07-2024,Any,Yes,No,11,34,South-East,No,5,27-09-2023,Yes,0,222000,Housing.com
RNT204087,PROP504797,Jaipur,Rajasthan,Tonk Road,Studio,1,1,2,1485,1708,6500,65000,10,3500,10000,4.38,Furnished,19-12-2024,Working Professionals,Yes,Yes,17,19,North,Yes,7,11-02-2024,Yes,0,78000,99acres
RNT204088,PROP505233,Bhopal,Madhya Pradesh,Zone H,Studio,2,2,3,1614,1856,11000,110000,10,3000,14000,6.82,Unfurnished,18-04-2024,Working Professionals,Yes,No,4,10,North-West,No,3,25-04-2025,Yes,1,132000,MagicBricks
RNT204089,PROP502123,Bangalore,Karnataka,Indiranagar,Penthouse,3,3,4,2062,2371,32000,96000,3,3000,35000,15.52,Semi-Furnished,07-06-2025,Bachelors,Yes,No,30,30,North,Yes,5,02-05-2025,No,0.5,384000,Housing.com
RNT204090,PROP502647,Surat,Gujarat,Piplod,Studio,3,3,4,1867,2147,17000,34000,2,1500,18500,9.11,Unfurnished,15-03-2025,Any,No,Yes,13,16,South,Yes,8,08-04-2023,Yes,0,204000,MagicBricks
RNT204091,PROP503289,Pune,Maharashtra,Pashan,Row House,4,4,5,2770,3185,40500,81000,2,3500,44000,14.62,Unfurnished,07-06-2024,Working Professionals,Yes,No,10,39,North-West,No,6,17-05-2025,Yes,2,486000,MagicBricks
RNT204092,PROP502339,Indore,Madhya Pradesh,Zone G,Row House,2,2,3,1661,1910,12000,36000,3,2000,14000,7.22,Semi-Furnished,19-05-2024,Working Professionals,Yes,Yes,2,35,South-West,Yes,6,18-11-2023,Yes,0,144000,99acres
RNT204093,PROP500702,Visakhapatnam,Andhra Pradesh,Zone I,Penthouse,3,3,4,2011,2313,17000,102000,6,0,17000,8.45,Semi-Furnished,16-12-2024,Working Professionals,Yes,Yes,21,31,North,Yes,4,04-02-2024,Yes,0,204000,Owner
RNT204094,PROP505109,Hyderabad,Telangana,Nallagandla,Apartment,3,3,4,1754,2017,20500,102500,5,3500,24000,11.69,Furnished,22-10-2025,Bachelors,Yes,No,10,22,North-East,Yes,8,03-05-2023,No,0,246000,Housing.com
RNT204095,PROP505228,Surat,Gujarat,Adajan,Builder Floor,4,4,5,2034,2339,16500,33000,2,2500,19000,8.11,Semi-Furnished,17-02-2024,Working Professionals,Yes,No,18,40,West,Yes,6,05-10-2023,No,0.5,198000,Owner
RNT204096,PROP500612,Nagpur,Maharashtra,Zone I,Independent House,1,1,2,1489,1712,11500,34500,3,2000,13500,7.72,Unfurnished,19-05-2025,Family,No,No,12,21,East,Yes,4,20-07-2025,Yes,1,138000,NoBroker
RNT204097,PROP504928,Bhopal,Madhya Pradesh,Zone D,Villa,3,3,4,1987,2285,16000,160000,10,3000,19000,8.05,Unfurnished,20-04-2024,Working Professionals,Yes,No,13,30,South-East,Yes,6,16-05-2023,Yes,0,192000,MagicBricks
RNT204098,PROP505665,Surat,Gujarat,Citylight,Builder Floor,5,5,5,2416,2778,21500,64500,3,0,21500,8.9,Furnished,05-12-2025,Bachelors,Yes,No,10,18,North,Yes,4,17-01-2024,Yes,0,258000,Owner
RNT204099,PROP500933,Bangalore,Karnataka,Hebbal,Studio,3,3,4,2086,2399,42500,127500,3,2500,45000,20.37,Semi-Furnished,17-11-2024,Working Professionals,Yes,Yes,11,32,North-West,Yes,6,04-05-2024,No,2,510000,Housing.com
RNT204100,PROP504651,Patna,Bihar,Zone C,Villa,5,5,5,2534,2914,18000,54000,3,3500,21500,7.1,Semi-Furnished,31-07-2025,Working Professionals,No,Yes,14,19,South-West,Yes,6,09-11-2025,Yes,2,216000,MagicBricks
RNT204101,PROP502709,Chandigarh,Chandigarh,Zone D,Row House,5,5,5,2710,3116,15500,155000,10,2500,18000,5.72,Furnished,28-01-2024,Any,No,No,15,21,South-East,Yes,8,19-02-2024,Yes,1,186000,Owner
RNT204102,PROP501870,Chennai,Tamil Nadu,Anna Nagar,Apartment,3,3,4,2022,2325,30500,61000,2,3500,34000,15.08,Furnished,04-08-2025,Working Professionals,Yes,No,10,21,West,Yes,8,30-06-2024,No,2,366000,Owner
RNT204103,PROP502172,Chandigarh,Chandigarh,Zone I,Villa,1,1,2,1606,1847,12000,24000,2,0,12000,7.47,Furnished,01-10-2025,Any,Yes,No,31,31,North-East,Yes,3,28-01-2024,No,0,144000,99acres
RNT204104,PROP503523,Indore,Madhya Pradesh,Zone E,Penthouse,3,3,4,1912,2199,11500,69000,6,1500,13000,6.01,Unfurnished,25-01-2025,Family,No,Yes,29,34,North-East,Yes,6,01-02-2024,Yes,1,138000,Housing.com
RNT204105,PROP503653,Visakhapatnam,Andhra Pradesh,Zone G,Apartment,2,2,3,1377,1584,9000,27000,3,2500,11500,6.54,Furnished,02-09-2024,Any,Yes,No,19,40,North-West,No,3,20-01-2024,No,1,108000,99acres
RNT204106,PROP504663,Lucknow,Uttar Pradesh,Zone I,Builder Floor,2,2,3,1989,2287,7500,15000,2,0,7500,3.77,Unfurnished,10-09-2024,Bachelors,Yes,No,11,38,North-West,Yes,5,27-01-2023,No,2,90000,Housing.com
RNT204107,PROP505304,Jaipur,Rajasthan,Jagatpura,Studio,2,2,3,2049,2356,13000,78000,6,3000,16000,6.34,Unfurnished,15-05-2025,Working Professionals,No,Yes,2,2,West,Yes,4,02-12-2024,No,0,156000,Housing.com
RNT204108,PROP501784,Delhi,Delhi,Vasant Kunj,Builder Floor,1,1,2,1214,1396,28000,84000,3,2500,30500,23.06,Unfurnished,28-09-2024,Working Professionals,Yes,Yes,14,25,North,No,6,09-02-2023,No,0.5,336000,Housing.com
RNT204109,PROP500399,Mumbai,Maharashtra,Lower Parel,Apartment,1,1,2,1402,1612,60000,180000,3,0,60000,42.8,Furnished,24-05-2024,Working Professionals,No,No,14,40,West,Yes,3,20-04-2024,Yes,0,720000,Owner
