transaction_id,property_id,listing_id,city,state,locality,property_type,bhk,carpet_area_sqft,built_up_area_sqft,listed_price_inr,sale_price_inr,price_per_sqft,discount_percent,sale_date,sale_year,sale_quarter,stamp_duty_percent,stamp_duty_inr,registration_charges_inr,total_transaction_cost,transaction_type,financing_type,loan_amount_inr,builder_name,possession_status,age_of_property_years,yoy_price_appreciation_pct,cap_rate_percent,rera_registered,facing,floor_number,market_segment
TXN304544,PROP501704,RES106400,Patna,Bihar,Zone G,Studio,2,1953,2246,8800000,8700000,4455,1.08,2024-06-13,2024,Q2,7,609000,87000,9396000,Resale,Home Loan,7010371,Omaxe,Under Construction,19,3.46,4.04,Yes,South-West,6,Mid
TXN304545,PROP502109,RES102952,Visakhapatnam,Andhra Pradesh,Zone I,Penthouse,3,2061,2370,8300000,8260000,4008,0.49,2023-11-01,2023,Q4,5,413000,82600,8755600,Resale,Home Loan,6750330,Brigade Group,Under Construction,15,5.82,3.91,Yes,North-East,22,Mid
TXN304546,PROP505923,RES104452,Delhi,Delhi,Rohini,Independent House,3,2147,2469,17600000,17120000,7974,2.73,2024-02-11,2024,Q1,5,856000,171200,18147200,Resale,Institutional,13416936,Mahindra Lifespaces,New Launch,1,5.03,2.89,Yes,East,14,Luxury
TXN304547,PROP501893,RES105429,Pune,Maharashtra,Wakad,Builder Floor,3,1990,2288,15000000,14100000,7085,6.01,2023-09-07,2023,Q3,5,705000,141000,14946000,New Property,Cash,11133722,Shapoorji Pallonji,New Launch,2,9.28,4.73,Yes,North,31,Mid
TXN304548,PROP501554,RES102928,Surat,Gujarat,Pal,Apartment,5,3177,3654,15000000,14690000,4624,2.09,2024-07-09,2024,Q3,4,587600,146900,15424500,Resale,NRI,10731839,Phoenix Mills,Ready to Move,20,4.7,3.66,No,North-East,20,Mid
TXN304549,PROP501853,RES102085,Nagpur,Maharashtra,Zone B,Independent House,3,2064,2374,9300000,8480000,4109,8.84,2025-06-07,2025,Q2,4,339200,84800,8904000,Resale,NRI,6556695,Phoenix Mills,New Launch,18,9.78,5.75,Yes,East,11,Mid
TXN304550,PROP502026,RES101150,Surat,Gujarat,Dindoli,Penthouse,2,1934,2224,9100000,8540000,4416,6.17,2024-02-14,2024,Q1,4,341600,85400,8967000,New Property,Institutional,0,Lodha Group,Under Construction,23,11.56,2.54,Yes,South,5,Mid
TXN304551,PROP504012,RES100861,Bangalore,Karnataka,HSR Layout,Independent House,2,1455,1673,9100000,8340000,5732,8.36,2022-04-26,2022,Q2,6,500400,83400,8923800,Resale,Cash,6981109,Godrej Properties,Ready to Move,19,13.68,3.23,Yes,South-West,7,Mid
TXN304552,PROP502282,RES102990,Chandigarh,Chandigarh,Zone F,Row House,5,2442,2808,8000000,7980000,3268,0.19,2024-01-25,2024,Q1,7,558600,79800,8618400,Resale,Home Loan,6207515,Kolte Patil,New Launch,22,9.92,3.09,No,North-West,9,Mid
TXN304553,PROP504347,RES105470,Vadodara,Gujarat,Zone B,Independent House,3,2189,2517,8300000,7860000,3591,5.29,2023-04-23,2023,Q2,7,550200,78600,8488800,Resale,Institutional,6584348,Kolte Patil,Under Construction,23,7.86,4.81,Yes,East,11,Mid
TXN304554,PROP502682,RES100079,Chandigarh,Chandigarh,Zone G,Villa,5,2693,3097,11200000,10310000,3828,7.98,2024-07-28,2024,Q3,5,515500,103100,10928600,Resale,Cash,8318036,Emaar India,Ready to Move,16,14.13,3.22,Yes,South-West,3,Mid
TXN304555,PROP501419,RES104574,Indore,Madhya Pradesh,Zone A,Villa,4,2536,2916,9000000,8100000,3194,10.0,2025-07-18,2025,Q3,4,324000,81000,8505000,Resale,Home Loan,0,Raymond Realty,Under Construction,4,10.28,4.6,Yes,East,15,Mid
TXN304556,PROP503891,RES101821,Chandigarh,Chandigarh,Zone G,Villa,2,1696,1950,6000000,5560000,3278,7.4,2025-06-15,2025,Q2,5,278000,55600,5893600,New Property,Home Loan,0,Shapoorji Pallonji,New Launch,18,6.32,5.29,Yes,North-West,4,Mid
TXN304557,PROP504197,RES100733,Lucknow,Uttar Pradesh,Zone J,Villa,3,1725,1984,7300000,7030000,4075,3.65,2022-11-27,2022,Q4,6,421800,70300,7522100,Resale,Cash,5243378,Hiranandani,New Launch,3,3.78,5.97,Yes,South,4,Mid
TXN304558,PROP505549,RES101614,Kolkata,West Bengal,Ballygunge,Row House,3,1787,2055,15800000,15130000,8467,4.25,2025-01-23,2025,Q1,4,605200,151300,15886500,New Property,Home Loan,12077604,Shapoorji Pallonji,Ready to Move,20,10.57,2.59,No,South-East,4,Luxury
TXN304559,PROP502652,RES103379,Hyderabad,Telangana,Kondapur,Penthouse,5,2978,3425,20700000,19440000,6528,6.1,2025-09-16,2025,Q3,4,777600,194400,20412000,New Property,Cash,14366955,Tata Housing,Ready to Move,16,10.06,4.22,Yes,North-West,3,Luxury
TXN304560,PROP505854,RES103760,Pune,Maharashtra,Kalyani Nagar,Villa,3,1929,2218,14300000,13510000,7004,5.52,2025-04-16,2025,Q2,5,675500,135100,14320600,Resale,Cash,10327841,Emaar India,New Launch,24,10.96,6.43,Yes,South-West,15,Mid
TXN304561,PROP503823,RES104564,Indore,Madhya Pradesh,Zone I,Builder Floor,3,2210,2542,8600000,7850000,3552,8.74,2022-11-08,2022,Q4,4,314000,78500,8242500,New Property,NRI,6308896,DLF,Ready to Move,20,2.5,4.66,No,South-West,6,Mid
TXN304562,PROP500661,RES102277,Surat,Gujarat,Adajan,Villa,2,1741,2002,7000000,6790000,3900,3.01,2025-11-19,2025,Q4,5,339500,67900,7197400,New Property,Institutional,0,Godrej Properties,Ready to Move,22,6.32,4.42,Yes,East,9,Mid
TXN304563,PROP505583,RES104306,Mumbai,Maharashtra,Malad,Studio,3,1958,2252,36300000,34460000,17600,5.06,2022-12-16,2022,Q4,5,1723000,344600,36527600,New Property,Home Loan,25944933,Raymond Realty,Under Construction,0,5.1,5.8,No,North-West,2,Luxury
TXN304564,PROP502152,RES106609,Patna,Bihar,Zone C,Villa,3,1835,2110,8300000,8130000,4431,2.04,2025-04-12,2025,Q2,7,569100,81300,8780400,Resale,Home Loan,0,Prestige Group,Under Construction,20,12.72,5.8,No,North-West,32,Mid
TXN304565,PROP500191,RES102679,Lucknow,Uttar Pradesh,Zone F,Penthouse,2,1353,1556,7000000,6470000,4782,7.51,2024-06-13,2024,Q2,5,323500,64700,6858200,Resale,NRI,0,DLF,Under Construction,5,13.93,3.8,Yes,East,5,Mid
TXN304566,PROP502631,RES100044,Ahmedabad,Gujarat,Paldi,Villa,2,1576,1812,6500000,6060000,3845,6.8,2022-11-01,2022,Q4,6,363600,60600,6484200,Resale,Cash,0,Tata Housing,Ready to Move,1,3.91,4.38,No,West,1,Mid
TXN304567,PROP500981,RES104115,Patna,Bihar,Zone J,Studio,5,2630,3024,8500000,8050000,3061,5.26,2024-11-12,2024,Q4,5,402500,80500,8533000,New Property,Institutional,6072524,Shapoorji Pallonji,Ready to Move,9,11.71,4.77,Yes,South-West,3,Mid
TXN304568,PROP501191,RES105301,Bhopal,Madhya Pradesh,Zone A,Penthouse,3,1851,2129,8200000,7460000,4030,9.01,2025-01-20,2025,Q1,5,373000,74600,7907600,New Property,Institutional,0,Godrej Properties,New Launch,22,0.99,3.79,Yes,East,11,Mid
TXN304569,PROP500735,RES103897,Vadodara,Gujarat,Zone F,Penthouse,4,2183,2510,8000000,7210000,3303,9.92,2024-12-02,2024,Q4,4,288400,72100,7570500,Resale,Home Loan,5641006,Omaxe,New Launch,10,10.88,2.97,No,South-East,2,Mid
TXN304570,PROP501667,RES103072,Chandigarh,Chandigarh,Zone B,Apartment,3,2057,2366,7300000,6960000,3384,4.67,2024-11-27,2024,Q4,4,278400,69600,7308000,Resale,NRI,5517365,Raymond Realty,Under Construction,10,10.71,3.45,Yes,East,13,Mid
TXN304571,PROP503099,RES106767,Visakhapatnam,Andhra Pradesh,Zone E,Villa,1,1020,1173,4500000,4200000,4118,6.68,2025-03-16,2025,Q1,5,210000,42000,4452000,New Property,Cash,3382234,Shapoorji Pallonji,Under Construction,13,5.34,3.06,Yes,North-West,3,Affordable
TXN304572,PROP502884,RES105631,Chandigarh,Chandigarh,Zone E,Independent House,3,1910,2196,6000000,5530000,2895,7.91,2025-05-07,2025,Q2,7,387100,55300,5972400,New Property,Institutional,4364967,Omaxe,Ready to Move,0,7.77,2.86,Yes,South-East,16,Mid
TXN304573,PROP504774,RES106654,Indore,Madhya Pradesh,Zone E,Studio,5,2365,2720,10200000,10130000,4283,0.64,2025-05-05,2025,Q2,6,607800,101300,10839100,New Property,Institutional,7357758,Mahindra Lifespaces,New Launch,0,4.75,5.22,Yes,West,5,Mid
TXN304574,PROP501929,RES105522,Mumbai,Maharashtra,Powai,Independent House,2,1772,2038,33900000,32310000,18234,4.7,2025-12-06,2025,Q4,5,1615500,323100,34248600,Resale,Institutional,24865484,Godrej Properties,Under Construction,2,6.12,5.93,No,South-West,22,Luxury
TXN304575,PROP503097,RES102310,Pune,Maharashtra,Kothrud,Builder Floor,2,1927,2216,18300000,16900000,8770,7.65,2025-11-15,2025,Q4,6,1014000,169000,18083000,New Property,Home Loan,13901275,Raymond Realty,New Launch,5,9.36,4.48,Yes,South-East,3,Luxury
TXN304576,PROP501333,RES101827,Nagpur,Maharashtra,Zone H,Independent House,2,1122,1290,4800000,4780000,4260,0.48,2024-11-23,2024,Q4,5,239000,47800,5066800,Resale,Institutional,3905720,Sobha Limited,New Launch,14,16.38,3.66,Yes,North,3,Affordable
TXN304577,PROP500861,RES101381,Kochi,Kerala,Zone C,Builder Floor,4,2320,2668,9200000,8580000,3698,6.77,2022-05-19,2022,Q2,5,429000,85800,9094800,Resale,Institutional,0,Kolte Patil,New Launch,8,6.73,5.74,No,South,5,Mid
TXN304578,PROP503762,RES102342,Chandigarh,Chandigarh,Zone E,Row House,4,2654,3052,11500000,10500000,3956,8.73,2024-04-23,2024,Q2,4,420000,105000,11025000,New Property,Cash,8219527,Kolte Patil,New Launch,22,8.12,4.22,Yes,South,1,Mid
TXN304579,PROP502953,RES104271,Chennai,Tamil Nadu,Adyar,Apartment,3,2224,2558,18200000,17100000,7689,6.07,2023-10-13,2023,Q4,5,855000,171000,18126000,New Property,Home Loan,13146647,Brigade Group,Under Construction,0,11.35,6.28,Yes,South-West,11,Luxury
TXN304580,PROP500454,RES101354,Indore,Madhya Pradesh,Zone A,Villa,3,1859,2138,7900000,7550000,4061,4.38,2024-02-19,2024,Q1,6,453000,75500,8078500,New Property,Home Loan,0,Mahindra Lifespaces,Ready to Move,20,9.99,4.81,Yes,South-West,20,Mid
TXN304581,PROP500425,RES105591,Pune,Maharashtra,Wakad,Independent House,3,1754,2017,16600000,15130000,8626,8.84,2022-05-19,2022,Q2,6,907800,151300,16189100,New Property,Institutional,12512329,Tata Housing,Ready to Move,6,10.63,3.24,Yes,South-West,16,Luxury
TXN304582,PROP501407,RES102936,Pune,Maharashtra,Wakad,Penthouse,3,1994,2293,15400000,14570000,7307,5.42,2024-01-18,2024,Q1,5,728500,145700,15444200,Resale,Cash,0,Kolte Patil,Under Construction,17,13.13,5.94,Yes,North-East,21,Mid
TXN304583,PROP503864,RES101215,Ahmedabad,Gujarat,Thaltej,Apartment,2,1592,1831,8500000,8030000,5044,5.56,2026-02-06,2026,Q1,4,321200,80300,8431500,Resale,Institutional,6493858,Godrej Properties,New Launch,23,5.35,4.49,No,North-East,3,Mid
TXN304584,PROP504224,RES106685,Jaipur,Rajasthan,Vaishali Nagar,Studio,2,1431,1646,6700000,6640000,4640,0.9,2022-08-15,2022,Q3,5,332000,66400,7038400,New Property,Cash,5210662,Raymond Realty,New Launch,18,11.51,4.98,Yes,East,10,Mid
TXN304585,PROP500712,RES103437,Patna,Bihar,Zone H,Apartment,2,1573,1809,6200000,5900000,3751,4.85,2025-04-05,2025,Q2,7,413000,59000,6372000,Resale,Cash,4183967,Hiranandani,Ready to Move,17,10.46,4.04,No,North,1,Mid
TXN304586,PROP503251,RES102333,Surat,Gujarat,Dindoli,Builder Floor,3,1708,1964,6200000,6150000,3601,0.87,2024-03-21,2024,Q1,5,307500,61500,6519000,Resale,Institutional,4446835,Hiranandani,Ready to Move,9,-0.14,5.0,Yes,South,2,Mid
TXN304587,PROP505490,RES101346,Chennai,Tamil Nadu,Velachery,Independent House,1,1347,1549,11000000,10960000,8137,0.4,2024-01-13,2024,Q1,6,657600,109600,11727200,New Property,Home Loan,0,DLF,Ready to Move,6,9.95,4.26,Yes,North-East,8,Mid
TXN304588,PROP502641,RES104240,Chandigarh,Chandigarh,Zone C,Independent House,2,1748,2010,8600000,7810000,4468,9.14,2022-09-19,2022,Q3,6,468600,78100,8356700,New Property,NRI,6442461,DLF,New Launch,13,4.62,3.33,Yes,South,19,Mid
TXN304589,PROP505307,RES106834,Ahmedabad,Gujarat,Chandkheda,Studio,3,2074,2385,10000000,9530000,4595,4.66,2024-03-14,2024,Q1,5,476500,95300,10101800,New Property,Institutional,0,Brigade Group,Under Construction,7,9.49,3.58,Yes,South-East,26,Mid
TXN304590,PROP500402,RES104245,Indore,Madhya Pradesh,Zone B,Villa,4,2316,2663,10400000,9400000,4059,9.57,2023-09-26,2023,Q3,5,470000,94000,9964000,New Property,Home Loan,7568152,Raymond Realty,Ready to Move,15,4.71,2.91,Yes,East,8,Mid
TXN304591,PROP501231,RES103889,Mumbai,Maharashtra,Worli,Villa,2,1932,2222,36400000,33590000,17386,7.71,2024-08-28,2024,Q3,7,2351300,335900,36277200,Resale,Cash,24487459,Godrej Properties,New Launch,2,10.61,4.6,No,South-East,1,Luxury
TXN304592,PROP505275,RES102388,Indore,Madhya Pradesh,Zone H,Villa,3,2076,2387,6900000,6400000,3083,7.27,2023-01-28,2023,Q1,7,448000,64000,6912000,Resale,NRI,4684977,Kolte Patil,Under Construction,6,6.66,4.28,Yes,South,9,Mid
TXN304593,PROP504977,RES105175,Surat,Gujarat,Citylight,Apartment,2,1632,1877,5900000,5590000,3425,5.33,2026-04-15,2026,Q2,7,391300,55900,6037200,Resale,Home Loan,4449790,Emaar India,New Launch,16,10.45,2.5,No,West,1,Mid
TXN304594,PROP500692,RES106513,Hyderabad,Telangana,Gachibowli,Penthouse,2,1558,1792,8200000,7520000,4827,8.25,2025-11-03,2025,Q4,5,376000,75200,7971200,New Property,NRI,5344643,Hiranandani,New Launch,25,0.35,6.45,Yes,North,23,Mid
TXN304595,PROP505786,RES106924,Patna,Bihar,Zone J,Studio,5,2410,2772,7200000,6930000,2876,3.78,2024-03-18,2024,Q1,5,346500,69300,7345800,Resale,NRI,4856651,Phoenix Mills,New Launch,18,8.49,6.21,Yes,South,32,Mid
TXN304596,PROP503042,RES102053,Chandigarh,Chandigarh,Zone B,Villa,3,2288,2631,8600000,7970000,3483,7.34,2022-12-19,2022,Q4,7,557900,79700,8607600,New Property,Home Loan,6574719,Tata Housing,Under Construction,0,10.01,3.28,Yes,North-East,13,Mid
TXN304597,PROP502027,RES103832,Visakhapatnam,Andhra Pradesh,Zone I,Row House,5,2815,3237,10000000,9750000,3464,2.49,2024-03-11,2024,Q1,6,585000,97500,10432500,New Property,Cash,7831714,Godrej Properties,Ready to Move,14,7.04,3.14,No,North-West,1,Mid
TXN304598,PROP503784,RES102187,Mumbai,Maharashtra,Lower Parel,Apartment,2,1762,2026,38000000,34980000,19852,7.94,2024-02-25,2024,Q1,4,1399200,349800,36729000,Resale,Cash,24785718,Brigade Group,Ready to Move,22,11.78,6.11,Yes,South,5,Luxury
TXN304599,PROP502963,RES102623,Delhi,Delhi,Dwarka,Studio,3,2180,2507,17400000,16610000,7619,4.53,2025-01-19,2025,Q1,7,1162700,166100,17938800,New Property,NRI,0,Mahindra Lifespaces,Ready to Move,23,11.6,4.12,Yes,South-East,7,Luxury
TXN304600,PROP501268,RES106799,Kolkata,West Bengal,Park Street,Apartment,2,1775,2041,18500000,16880000,9510,8.76,2022-09-15,2022,Q3,7,1181600,168800,18230400,New Property,Institutional,14305198,Omaxe,Ready to Move,15,5.54,5.48,Yes,East,13,Luxury
TXN304601,PROP503290,RES104298,Chennai,Tamil Nadu,T Nagar,Studio,2,1701,1956,12900000,12340000,7255,4.31,2022-12-06,2022,Q4,6,740400,123400,13203800,New Property,Institutional,10309322,Phoenix Mills,Ready to Move,5,12.98,5.98,Yes,North-East,18,Mid
TXN304602,PROP503688,RES104054,Bangalore,Karnataka,Indiranagar,Penthouse,5,2870,3300,21400000,19740000,6878,7.74,2022-03-09,2022,Q1,5,987000,197400,20924400,Resale,Home Loan,15642693,Sobha Limited,Under Construction,18,10.7,6.19,Yes,East,24,Luxury
TXN304603,PROP502751,RES103236,Vadodara,Gujarat,Zone I,Apartment,2,1866,2146,7000000,6640000,3558,5.12,2024-03-03,2024,Q1,7,464800,66400,7171200,New Property,NRI,0,Tata Housing,Under Construction,17,6.58,5.65,Yes,North-East,7,Mid
TXN304604,PROP504797,RES106259,Jaipur,Rajasthan,Tonk Road,Studio,1,1485,1708,7200000,6690000,4505,7.04,2023-10-28,2023,Q4,7,468300,66900,7225200,New Property,Cash,4797520,Omaxe,New Launch,22,9.64,5.28,Yes,North,17,Mid
TXN304605,PROP502943,RES100849,Kolkata,West Bengal,Behala,Builder Floor,3,2041,2347,17000000,16970000,8315,0.17,2026-06-08,2026,Q2,4,678800,169700,17818500,New Property,Institutional,12079751,Mahindra Lifespaces,Under Construction,19,8.16,6.33,Yes,South-West,33,Luxury
TXN304606,PROP505648,RES105840,Lucknow,Uttar Pradesh,Zone J,Penthouse,2,1283,1475,5500000,5190000,4045,5.7,2025-05-14,2025,Q2,6,311400,51900,5553300,Resale,Institutional,0,Shapoorji Pallonji,Under Construction,16,5.22,5.13,Yes,East,10,Mid
TXN304607,PROP505971,RES100432,Ahmedabad,Gujarat,Gota,Builder Floor,5,2748,3160,15700000,15290000,5564,2.59,2023-07-13,2023,Q3,7,1070300,152900,16513200,New Property,Cash,0,Tata Housing,Under Construction,8,8.22,3.95,No,West,20,Luxury
TXN304608,PROP500019,RES102839,Nagpur,Maharashtra,Zone A,Studio,5,2530,2910,7800000,7070000,2794,9.33,2025-02-11,2025,Q1,4,282800,70700,7423500,New Property,Institutional,0,Godrej Properties,New Launch,7,9.84,4.33,Yes,North-East,7,Mid
TXN304609,PROP504200,RES104791,Ahmedabad,Gujarat,SG Highway,Studio,3,1733,1993,8900000,8440000,4870,5.14,2024-10-05,2024,Q4,7,590800,84400,9115200,New Property,NRI,6147871,Lodha Group,Ready to Move,18,4.38,2.53,Yes,South,5,Mid
TXN304610,PROP501135,RES102915,Nagpur,Maharashtra,Zone F,Villa,2,1474,1695,5500000,5140000,3487,6.54,2025-08-26,2025,Q3,4,205600,51400,5397000,Resale,NRI,4244065,Omaxe,Ready to Move,13,11.4,4.57,Yes,South,26,Mid
TXN304611,PROP501719,RES104399,Kolkata,West Bengal,Ballygunge,Independent House,2,1881,2163,20000000,19620000,10431,1.9,2024-05-15,2024,Q2,5,981000,196200,20797200,New Property,Cash,0,Emaar India,New Launch,12,6.6,3.43,No,South-East,16,Luxury
TXN304612,PROP502748,RES102029,Pune,Maharashtra,Kalyani Nagar,Row House,2,1613,1855,17300000,15600000,9671,9.84,2026-05-19,2026,Q2,5,780000,156000,16536000,Resale,Home Loan,11048282,Tata Housing,New Launch,4,10.34,4.38,Yes,South-East,1,Luxury
TXN304613,PROP500642,RES100358,Chennai,Tamil Nadu,Chromepet,Apartment,1,1232,1417,8000000,7720000,6266,3.5,2026-06-09,2026,Q2,6,463200,77200,8260400,New Property,Institutional,6398162,Godrej Properties,Ready to Move,3,11.93,3.26,No,North-East,11,Mid
TXN304614,PROP501247,RES106154,Nagpur,Maharashtra,Zone B,Penthouse,3,1705,1961,6500000,5990000,3513,7.84,2023-10-27,2023,Q4,7,419300,59900,6469200,New Property,NRI,4909027,Emaar India,Ready to Move,9,6.41,5.19,Yes,West,1,Mid
TXN304615,PROP500919,RES100576,Nagpur,Maharashtra,Zone D,Studio,5,2490,2864,9000000,8870000,3562,1.47,2024-02-14,2024,Q1,5,443500,88700,9402200,New Property,NRI,7231746,Raymond Realty,Ready to Move,19,8.52,2.66,Yes,East,15,Mid
TXN304616,PROP505723,RES101892,Patna,Bihar,Zone B,Villa,1,991,1140,3900000,3660000,3693,6.23,2024-11-20,2024,Q4,6,219600,36600,3916200,New Property,Home Loan,0,Phoenix Mills,New Launch,21,1.32,4.58,Yes,North,2,Affordable
TXN304617,PROP503137,RES104487,Bangalore,Karnataka,Electronic City,Independent House,2,1613,1855,9400000,8480000,5257,9.82,2023-02-12,2023,Q1,7,593600,84800,9158400,New Property,Home Loan,6040735,Tata Housing,Under Construction,19,6.25,3.36,Yes,East,18,Mid
TXN304618,PROP501034,RES100586,Chandigarh,Chandigarh,Zone B,Studio,5,2627,3021,9900000,9100000,3464,8.1,2024-07-14,2024,Q3,5,455000,91000,9646000,New Property,Home Loan,6594478,Shapoorji Pallonji,New Launch,18,10.46,2.73,No,South-West,11,Mid
TXN304619,PROP502833,RES106978,Kochi,Kerala,Zone E,Independent House,3,1911,2198,6600000,6300000,3297,4.52,2025-11-03,2025,Q4,6,378000,63000,6741000,New Property,Institutional,5328032,Raymond Realty,New Launch,11,13.75,3.51,No,West,11,Mid
TXN304620,PROP502705,RES101106,Surat,Gujarat,Adajan,Villa,1,1324,1523,6100000,5940000,4486,2.69,2024-04-28,2024,Q2,4,237600,59400,6237000,Resale,NRI,4643210,Raymond Realty,New Launch,3,6.77,4.56,No,South-West,2,Mid
TXN304621,PROP501027,RES101880,Mumbai,Maharashtra,Kurla,Studio,2,1658,1907,34000000,33640000,20290,1.06,2024-06-09,2024,Q2,4,1345600,336400,35322000,New Property,NRI,26975472,Brigade Group,New Launch,9,10.94,3.16,No,South-East,17,Luxury
TXN304622,PROP505201,RES105929,Delhi,Delhi,Lajpat Nagar,Independent House,4,2350,2702,19300000,19080000,8119,1.14,2023-07-27,2023,Q3,5,954000,190800,20224800,New Property,NRI,14657069,DLF,Under Construction,20,14.92,3.36,No,North,22,Luxury
TXN304623,PROP503504,RES100475,Bangalore,Karnataka,Whitefield,Row House,5,2254,2592,19800000,19040000,8447,3.84,2022-07-16,2022,Q3,5,952000,190400,20182400,New Property,Cash,15086659,Tata Housing,Under Construction,1,7.9,4.87,No,South-West,22,Luxury
TXN304624,PROP502499,RES100451,Surat,Gujarat,Udhna,Penthouse,1,1587,1825,6100000,5930000,3737,2.72,2022-07-24,2022,Q3,5,296500,59300,6285800,Resale,Institutional,5007121,Raymond Realty,New Launch,19,12.11,3.32,No,West,1,Mid
TXN304625,PROP505221,RES104190,Kolkata,West Bengal,Salt Lake,Penthouse,4,1962,2256,20100000,19410000,9893,3.42,2023-04-22,2023,Q2,6,1164600,194100,20768700,New Property,Home Loan,13683471,Mahindra Lifespaces,New Launch,20,2.0,4.77,Yes,South,13,Luxury
TXN304626,PROP502620,RES103808,Kochi,Kerala,Zone G,Penthouse,3,1617,1860,6400000,6150000,3803,3.83,2022-08-09,2022,Q3,4,246000,61500,6457500,Resale,Institutional,5197352,Omaxe,Ready to Move,10,11.67,5.43,Yes,North,5,Mid
TXN304627,PROP502264,RES105863,Visakhapatnam,Andhra Pradesh,Zone E,Builder Floor,2,2122,2440,7900000,7310000,3445,7.42,2022-11-03,2022,Q4,5,365500,73100,7748600,New Property,Institutional,0,Brigade Group,Under Construction,7,4.54,4.21,Yes,North,9,Mid
TXN304628,PROP501397,RES105052,Chandigarh,Chandigarh,Zone G,Penthouse,1,1416,1628,5500000,5330000,3764,3.02,2024-12-28,2024,Q4,6,319800,53300,5703100,Resale,NRI,0,Raymond Realty,Under Construction,18,5.58,4.77,No,East,2,Mid
TXN304629,PROP501385,RES102460,Pune,Maharashtra,Pashan,Builder Floor,1,1737,1998,19100000,17760000,10225,7.01,2025-02-28,2025,Q1,5,888000,177600,18825600,Resale,Home Loan,13197735,Mahindra Lifespaces,New Launch,22,12.01,3.25,Yes,South-West,10,Luxury
TXN304630,PROP503841,RES100200,Pune,Maharashtra,Baner,Villa,2,1746,2008,13200000,12650000,7245,4.13,2024-10-22,2024,Q4,5,632500,126500,13409000,New Property,NRI,8860914,Sobha Limited,New Launch,10,13.93,5.32,Yes,South-East,3,Mid
TXN304631,PROP503105,RES101982,Nagpur,Maharashtra,Zone C,Apartment,2,1390,1598,5200000,4750000,3417,8.65,2022-04-08,2022,Q2,7,332500,47500,5130000,Resale,Institutional,3779314,Kolte Patil,New Launch,17,14.47,2.62,No,West,16,Affordable
TXN304632,PROP504834,RES103138,Coimbatore,Tamil Nadu,Zone H,Villa,3,2027,2331,8700000,8430000,4159,3.14,2024-11-15,2024,Q4,5,421500,84300,8935800,Resale,Cash,7087972,Hiranandani,New Launch,20,4.88,3.47,No,East,15,Mid
TXN304633,PROP503669,RES103448,Lucknow,Uttar Pradesh,Zone G,Builder Floor,4,2480,2852,10200000,9880000,3984,3.15,2023-08-12,2023,Q3,7,691600,98800,10670400,Resale,Home Loan,7873446,Godrej Properties,New Launch,17,13.05,4.07,Yes,East,16,Mid
TXN304634,PROP500677,RES105644,Chennai,Tamil Nadu,Ambattur,Apartment,3,1787,2055,13900000,12540000,7017,9.76,2026-04-13,2026,Q2,5,627000,125400,13292400,New Property,Cash,10005678,Brigade Group,Under Construction,16,6.77,4.76,No,West,1,Mid
TXN304635,PROP505803,RES105256,Mumbai,Maharashtra,Lower Parel,Builder Floor,2,1613,1855,31300000,28660000,17768,8.42,2024-09-20,2024,Q3,5,1433000,286600,30379600,New Property,Institutional,23006688,Tata Housing,Ready to Move,0,11.64,5.87,Yes,West,12,Luxury
